Rk,Team,Date▲,PTS,,Opp,Result,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,PTS,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,PTS
2197,MEM,2024-04-10,98,@,CLE,L 98-110,240,33,84,.393,19,52,.365,14,32,.438,18,19,.947,98,37,82,.451,22,45,.489,15,37,.405,21,29,.724,110
2198,CHI,2024-04-07,98,@,ORL,L 98-113,240,38,75,.507,32,55,.582,6,20,.300,16,22,.727,98,42,90,.467,31,56,.554,11,34,.324,18,19,.947,113
2199,DEN,2024-03-29,98,,MIN,L 98-111,240,35,88,.398,27,60,.450,8,28,.286,20,27,.741,98,38,74,.514,29,46,.630,9,28,.321,26,37,.703,111
2200,PHI,2024-03-18,98,,MIA,W 98-91,240,37,85,.435,24,49,.490,13,36,.361,11,12,.917,98,35,89,.393,23,56,.411,12,33,.364,9,14,.643,91
2201,WAS,2024-03-16,98,@,CHI,L 98-127,240,36,84,.429,23,52,.442,13,32,.406,13,22,.591,98,49,85,.576,41,61,.672,8,24,.333,21,29,.724,127
2202,CHO,2024-03-16,98,@,PHI,L 98-109,240,37,82,.451,27,51,.529,10,31,.323,14,18,.778,98,36,81,.444,23,40,.575,13,41,.317,24,25,.960,109
2203,NYK,2024-03-16,98,@,SAC,W 98-91,240,37,86,.430,26,47,.553,11,39,.282,13,16,.813,98,30,85,.353,20,48,.417,10,37,.270,21,26,.808,91
2204,MEM,2024-03-13,98,,CHO,L 98-110,240,36,85,.424,20,45,.444,16,40,.400,10,11,.909,98,44,82,.537,31,46,.674,13,36,.361,9,13,.692,110
2205,NYK,2024-03-08,98,,ORL,W 98-74,240,38,79,.481,22,46,.478,16,33,.485,6,8,.750,98,27,79,.342,21,53,.396,6,26,.231,14,20,.700,74
2206,TOR,2024-03-05,98,,NOP,L 98-139,240,36,93,.387,23,49,.469,13,44,.295,13,22,.591,98,53,105,.505,29,56,.518,24,49,.490,9,11,.818,139
2207,CLE,2024-03-03,98,,NYK,L 98-107,240,39,87,.448,22,43,.512,17,44,.386,3,8,.375,98,42,86,.488,26,47,.553,16,39,.410,7,10,.700,107
2208,PHI,2024-02-25,98,,MIL,L 98-119,240,36,97,.371,20,51,.392,16,46,.348,10,11,.909,98,43,79,.544,25,42,.595,18,37,.486,15,18,.833,119
2209,DEN,2024-02-14,98,,SAC,L 98-102,240,35,89,.393,26,63,.413,9,26,.346,19,22,.864,98,39,89,.438,30,56,.536,9,33,.273,15,19,.789,102
2210,BRK,2024-02-05,98,,GSW,L 98-109,240,34,89,.382,21,47,.447,13,42,.310,17,22,.773,98,43,93,.462,39,71,.549,4,22,.182,19,23,.826,109
2211,SAS,2024-01-31,98,,ORL,L 98-108,240,36,80,.450,27,49,.551,9,31,.290,17,24,.708,98,41,86,.477,34,66,.515,7,20,.350,19,23,.826,108
2212,PHO,2024-01-28,98,@,ORL,L 98-113,240,41,73,.562,37,59,.627,4,14,.286,12,21,.571,98,41,92,.446,29,56,.518,12,36,.333,19,26,.731,113
2213,SAS,2024-01-17,98,@,BOS,L 98-117,240,39,93,.419,32,59,.542,7,34,.206,13,16,.813,98,42,90,.467,24,52,.462,18,38,.474,15,19,.789,117
2214,ORL,2024-01-15,98,@,NYK,W 98-94,240,38,85,.447,30,56,.536,8,29,.276,14,21,.667,98,33,83,.398,20,43,.465,13,40,.325,15,22,.682,94
2215,CHO,2024-01-10,98,,SAC,L 98-123,240,35,87,.402,19,49,.388,16,38,.421,12,16,.750,98,46,89,.517,33,54,.611,13,35,.371,18,23,.783,123
2216,SAS,2024-01-02,98,@,MEM,L 98-106,240,36,85,.424,26,54,.481,10,31,.323,16,23,.696,98,37,80,.463,25,42,.595,12,38,.316,20,25,.800,106
2217,SAC,2023-12-23,98,,MIN,L 98-110,240,37,85,.435,29,52,.558,8,33,.242,16,21,.762,98,44,87,.506,34,54,.630,10,33,.303,12,14,.857,110
2218,MIA,2023-11-24,98,@,NYK,L 98-100,240,34,87,.391,24,50,.480,10,37,.270,20,21,.952,98,39,81,.481,29,52,.558,10,29,.345,12,18,.667,100
2219,NYK,2023-11-13,98,@,BOS,L 98-114,240,33,79,.418,18,44,.409,15,35,.429,17,24,.708,98,40,79,.506,21,36,.583,19,43,.442,15,16,.938,114
2220,OKC,2023-11-10,98,@,SAC,L 98-105,240,39,87,.448,32,57,.561,7,30,.233,13,16,.813,98,38,91,.418,25,44,.568,13,47,.277,16,21,.762,105
2221,POR,2023-10-29,98,@,PHI,L 98-126,240,36,94,.383,29,63,.460,7,31,.226,19,22,.864,98,40,82,.488,29,54,.537,11,28,.393,35,40,.875,126
2222,CLE,2024-04-06,97,@,LAL,L 97-116,240,39,90,.433,28,55,.509,11,35,.314,8,12,.667,97,45,80,.563,29,43,.674,16,37,.432,10,16,.625,116
2223,PHO,2024-04-05,97,,MIN,W 97-87,240,33,76,.434,24,50,.480,9,26,.346,22,29,.759,97,33,85,.388,23,56,.411,10,29,.345,11,14,.786,87
2224,CHO,2024-03-29,97,,GSW,L 97-115,240,34,84,.405,22,38,.579,12,46,.261,17,24,.708,97,48,89,.539,37,57,.649,11,32,.344,8,9,.889,115
2225,ORL,2024-03-29,97,,LAC,L 97-100,240,38,86,.442,28,57,.491,10,29,.345,11,15,.733,97,41,85,.482,33,61,.541,8,24,.333,10,12,.833,100
2226,DEN,2024-03-27,97,,PHO,L 97-104,240,38,88,.432,28,48,.583,10,40,.250,11,12,.917,97,39,83,.470,23,50,.460,16,33,.485,10,11,.909,104
2227,SAS,2024-03-22,97,,MEM,L 97-99,240,37,95,.389,30,57,.526,7,38,.184,16,23,.696,97,33,82,.402,21,48,.438,12,34,.353,21,31,.677,99
2228,UTA,2024-03-21,97,@,DAL,L 97-113,240,38,83,.458,34,53,.642,4,30,.133,17,19,.895,97,43,86,.500,33,54,.611,10,32,.313,17,28,.607,113
2229,WAS,2024-03-12,97,@,MEM,L 97-109,240,37,82,.451,26,46,.565,11,36,.306,12,16,.750,97,42,94,.447,34,61,.557,8,33,.242,17,21,.810,109
2230,CHO,2024-03-11,97,@,DET,L 97-114,240,34,88,.386,21,48,.438,13,40,.325,16,23,.696,97,41,86,.477,31,44,.705,10,42,.238,22,24,.917,114
2231,ORL,2024-03-10,97,,IND,L 97-111,240,33,88,.375,24,52,.462,9,36,.250,22,29,.759,97,38,78,.487,30,55,.545,8,23,.348,27,33,.818,111
2232,CHI,2024-03-01,97,,MIL,L 97-113,240,36,86,.419,25,59,.424,11,27,.407,14,16,.875,97,37,86,.430,22,40,.550,15,46,.326,24,32,.750,113
2233,ATL,2024-02-29,97,@,BRK,L 97-124,240,37,86,.430,29,58,.500,8,28,.286,15,21,.714,97,46,90,.511,24,44,.545,22,46,.478,10,13,.769,124
2234,MIA,2024-02-29,97,@,DEN,L 97-103,240,35,83,.422,28,57,.491,7,26,.269,20,24,.833,97,36,84,.429,24,50,.480,12,34,.353,19,21,.905,103
2235,UTA,2024-02-27,97,@,ATL,L 97-124,240,35,94,.372,24,56,.429,11,38,.289,16,19,.842,97,46,93,.495,34,61,.557,12,32,.375,20,23,.870,124
2236,CLE,2024-02-23,97,@,PHI,L 97-104,240,34,80,.425,26,53,.491,8,27,.296,21,31,.677,97,40,90,.444,28,61,.459,12,29,.414,12,15,.800,104
2237,GSW,2024-02-23,97,,CHO,W 97-84,240,38,89,.427,25,47,.532,13,42,.310,8,10,.800,97,32,88,.364,21,49,.429,11,39,.282,9,11,.818,84
2238,MIL,2024-02-13,97,,MIA,L 97-123,240,37,83,.446,24,44,.545,13,39,.333,10,11,.909,97,45,87,.517,26,47,.553,19,40,.475,14,18,.778,123
2239,PHI,2024-01-20,97,@,CHO,W 97-89,240,36,85,.424,31,60,.517,5,25,.200,20,24,.833,97,35,85,.412,26,48,.542,9,37,.243,10,14,.714,89
2240,MIN,2024-01-20,97,,OKC,L 97-102,240,31,75,.413,17,38,.447,14,37,.378,21,29,.724,97,32,81,.395,24,57,.421,8,24,.333,30,35,.857,102
2241,MIA,2024-01-17,97,@,TOR,L 97-121,240,41,90,.456,35,62,.565,6,28,.214,9,12,.750,97,45,88,.511,25,50,.500,20,38,.526,11,18,.611,121
2242,MIA,2024-01-05,97,@,PHO,L 97-113,240,34,83,.410,24,46,.522,10,37,.270,19,22,.864,97,44,87,.506,30,52,.577,14,35,.400,11,17,.647,113
2243,UTA,2024-01-05,97,@,BOS,L 97-126,240,34,94,.362,28,60,.467,6,34,.176,23,34,.676,97,39,90,.433,22,41,.537,17,49,.347,31,36,.861,126
2244,POR,2024-01-03,97,@,DAL,L 97-126,240,34,87,.391,21,47,.447,13,40,.325,16,22,.727,97,42,84,.500,29,54,.537,13,30,.433,29,41,.707,126
2245,CHI,2024-01-02,97,@,PHI,L 97-110,240,37,96,.385,30,59,.508,7,37,.189,16,23,.696,97,38,80,.475,26,50,.520,12,30,.400,22,30,.733,110
2246,MEM,2023-12-18,97,@,OKC,L 97-116,240,30,85,.353,11,31,.355,19,54,.352,18,21,.857,97,42,92,.457,31,56,.554,11,36,.306,21,23,.913,116
2247,ORL,2023-12-17,97,@,BOS,L 97-114,240,34,89,.382,23,53,.434,11,36,.306,18,24,.750,97,45,95,.474,28,59,.475,17,36,.472,7,8,.875,114
2248,WAS,2023-12-08,97,@,BRK,L 97-124,240,38,91,.418,32,58,.552,6,33,.182,15,21,.714,97,50,104,.481,40,71,.563,10,33,.303,14,18,.778,124
2249,UTA,2023-12-06,97,@,DAL,L 97-147,240,35,87,.402,23,54,.426,12,33,.364,15,18,.833,97,56,101,.554,34,52,.654,22,49,.449,13,19,.684,147
2250,HOU,2023-12-02,97,@,LAL,L 97-107,240,36,89,.404,25,58,.431,11,31,.355,14,18,.778,97,40,89,.449,32,62,.516,8,27,.296,19,27,.704,107
2251,CHI,2023-11-28,97,@,BOS,L 97-124,240,39,90,.433,30,62,.484,9,28,.321,10,18,.556,97,47,90,.522,26,41,.634,21,49,.429,9,12,.750,124
2252,MEM,2023-11-26,97,,MIN,L 97-119,240,34,88,.386,24,51,.471,10,37,.270,19,27,.704,97,43,81,.531,28,47,.596,15,34,.441,18,23,.783,119
2253,MIA,2023-11-25,97,@,BRK,L 97-112,240,38,87,.437,27,53,.509,11,34,.324,10,13,.769,97,39,78,.500,25,42,.595,14,36,.389,20,23,.870,112
2254,MIA,2023-11-18,97,@,CHI,L 97-102,240,33,77,.429,21,41,.512,12,36,.333,19,23,.826,97,36,81,.444,20,36,.556,16,45,.356,14,19,.737,102
2255,CHI,2023-11-17,97,,ORL,L 97-103,240,35,79,.443,25,50,.500,10,29,.345,17,22,.773,97,38,79,.481,27,45,.600,11,34,.324,16,23,.696,103
2256,MIL,2023-11-11,97,@,ORL,L 97-112,240,38,77,.494,29,48,.604,9,29,.310,12,25,.480,97,36,84,.429,26,58,.448,10,26,.385,30,35,.857,112
2257,LAC,2023-11-06,97,@,NYK,L 97-111,240,36,73,.493,25,41,.610,11,32,.344,14,16,.875,97,41,88,.466,29,57,.509,12,31,.387,17,18,.944,111
2258,SAC,2023-11-06,97,@,HOU,L 97-122,240,36,81,.444,22,41,.537,14,40,.350,11,20,.550,97,43,75,.573,28,44,.636,15,31,.484,21,27,.778,122
2259,POR,2023-10-27,97,,ORL,L 97-102,240,35,88,.398,26,56,.464,9,32,.281,18,21,.857,97,36,79,.456,27,51,.529,9,28,.321,21,32,.656,102
2260,TOR,2023-10-25,97,,MIN,W 97-94,240,36,90,.400,22,55,.400,14,35,.400,11,16,.688,97,34,100,.340,26,69,.377,8,31,.258,18,22,.818,94
2261,MEM,2024-04-06,96,,PHI,L 96-116,240,36,87,.414,27,61,.443,9,26,.346,15,21,.714,96,41,79,.519,25,40,.625,16,39,.410,18,23,.783,116
2262,DET,2024-03-29,96,@,WAS,W 96-87,240,37,89,.416,31,65,.477,6,24,.250,16,20,.800,96,36,88,.409,27,55,.491,9,33,.273,6,8,.750,87
2263,SAC,2024-03-26,96,,DAL,L 96-132,240,35,90,.389,24,60,.400,11,30,.367,15,19,.789,96,51,92,.554,29,53,.547,22,39,.564,8,13,.615,132
2264,BRK,2024-03-25,96,@,TOR,W 96-88,240,37,81,.457,28,42,.667,9,39,.231,13,18,.722,96,37,85,.435,32,58,.552,5,27,.185,9,12,.750,88
2265,PHI,2024-03-25,96,@,SAC,L 96-108,240,34,82,.415,23,48,.479,11,34,.324,17,20,.850,96,38,86,.442,28,48,.583,10,38,.263,22,28,.786,108
2266,TOR,2024-03-17,96,@,ORL,L 96-111,240,37,84,.440,29,53,.547,8,31,.258,14,15,.933,96,43,85,.506,32,49,.653,11,36,.306,14,20,.700,111
2267,CHO,2024-03-15,96,,PHO,L 96-107,240,35,94,.372,29,57,.509,6,37,.162,20,27,.741,96,40,87,.460,29,49,.592,11,38,.289,16,20,.800,107
2268,SAC,2024-02-28,96,@,DEN,L 96-117,240,38,95,.400,26,60,.433,12,35,.343,8,13,.615,96,46,86,.535,31,51,.608,15,35,.429,10,11,.909,117
2269,POR,2024-02-27,96,,MIA,L 96-106,240,35,86,.407,25,55,.455,10,31,.323,16,19,.842,96,37,70,.529,23,44,.523,14,26,.538,18,26,.692,106
2270,PHI,2024-02-22,96,,NYK,L 96-110,240,37,84,.440,27,55,.491,10,29,.345,12,14,.857,96,38,79,.481,23,45,.511,15,34,.441,19,27,.704,110
2271,NOP,2024-02-12,96,@,MEM,W 96-87,240,32,78,.410,19,43,.442,13,35,.371,19,24,.792,96,34,81,.420,22,37,.595,12,44,.273,7,8,.875,87
2272,POR,2024-01-28,96,,CHI,L 96-104,240,32,79,.405,26,46,.565,6,33,.182,26,29,.897,96,42,90,.467,34,58,.586,8,32,.250,12,17,.706,104
2273,BOS,2024-01-27,96,,LAC,L 96-115,240,36,100,.360,26,60,.433,10,40,.250,14,16,.875,96,45,102,.441,35,62,.565,10,40,.250,15,18,.833,115
2274,MIN,2024-01-25,96,@,BRK,W 96-94,240,37,75,.493,27,54,.500,10,21,.476,12,16,.750,96,35,77,.455,25,44,.568,10,33,.303,14,16,.875,94
2275,MIA,2024-01-24,96,,MEM,L 96-105,240,33,82,.402,22,48,.458,11,34,.324,19,25,.760,96,36,80,.450,19,44,.432,17,36,.472,16,19,.842,105
2276,MEM,2024-01-20,96,@,CHI,L 96-125,240,32,75,.427,19,33,.576,13,42,.310,19,23,.826,96,47,91,.516,33,58,.569,14,33,.424,17,21,.810,125
2277,MIA,2024-01-15,96,@,BRK,W 96-95 (OT),265,33,87,.379,25,56,.446,8,31,.258,22,25,.880,96,34,99,.343,22,44,.500,12,55,.218,15,16,.938,95
2278,TOR,2024-01-15,96,,BOS,L 96-105,240,38,95,.400,34,63,.540,4,32,.125,16,21,.762,96,33,82,.402,17,43,.395,16,39,.410,23,25,.920,105
2279,ORL,2024-01-12,96,@,MIA,L 96-99,240,36,82,.439,24,42,.571,12,40,.300,12,20,.600,96,37,83,.446,29,57,.509,8,26,.308,17,20,.850,99
2280,LAL,2024-01-03,96,,MIA,L 96-110,240,35,83,.422,31,53,.585,4,30,.133,22,24,.917,96,41,93,.441,25,51,.490,16,42,.381,12,17,.706,110
2281,DAL,2023-12-22,96,@,HOU,L 96-122,240,35,101,.347,28,61,.459,7,40,.175,19,26,.731,96,46,95,.484,35,57,.614,11,38,.289,19,23,.826,122
2282,MEM,2023-12-15,96,,HOU,L 96-103,240,37,92,.402,26,52,.500,11,40,.275,11,15,.733,96,32,88,.364,21,59,.356,11,29,.379,28,32,.875,103
2283,BOS,2023-11-24,96,@,ORL,L 96-113,240,31,76,.408,24,47,.511,7,29,.241,27,37,.730,96,43,85,.506,32,57,.561,11,28,.393,16,22,.727,113
2284,CLE,2023-11-22,96,,MIA,L 96-129,240,36,77,.468,22,47,.468,14,30,.467,10,14,.714,96,46,88,.523,26,53,.491,20,35,.571,17,21,.810,129
2285,ORL,2023-11-15,96,@,CHI,W 96-94,240,32,82,.390,24,54,.444,8,28,.286,24,30,.800,96,33,83,.398,24,50,.480,9,33,.273,19,22,.864,94
2286,NOP,2023-10-28,96,,NYK,W 96-87,240,40,87,.460,31,54,.574,9,33,.273,7,16,.438,96,33,90,.367,26,53,.491,7,37,.189,14,18,.778,87
2287,DET,2024-04-14,95,@,SAS,L 95-123,240,36,92,.391,28,59,.475,8,33,.242,15,20,.750,95,49,91,.538,34,57,.596,15,34,.441,10,14,.714,123
2288,UTA,2024-04-09,95,,DEN,L 95-111,240,36,91,.396,26,60,.433,10,31,.323,13,13,1.000,95,46,94,.489,32,57,.561,14,37,.378,5,11,.455,111
2289,ATL,2024-04-04,95,@,DAL,L 95-109,240,34,85,.400,21,47,.447,13,38,.342,14,21,.667,95,38,94,.404,20,45,.444,18,49,.367,15,17,.882,109
2290,LAC,2024-04-02,95,@,SAC,L 95-109,240,31,76,.408,20,49,.408,11,27,.407,22,27,.815,95,39,92,.424,27,50,.540,12,42,.286,19,25,.760,109
2291,DET,2024-03-15,95,,MIA,L 95-108,240,36,84,.429,26,46,.565,10,38,.263,13,15,.867,95,43,91,.473,36,57,.632,7,34,.206,15,21,.714,108
2292,NOP,2024-03-13,95,,CLE,L 95-116,240,35,80,.438,31,58,.534,4,22,.182,21,26,.808,95,47,92,.511,27,47,.574,20,45,.444,2,3,.667,116
2293,PHI,2024-03-08,95,,NOP,L 95-103,240,35,88,.398,26,51,.510,9,37,.243,16,20,.800,95,35,79,.443,24,48,.500,11,31,.355,22,23,.957,103
2294,CHI,2024-02-27,95,,DET,L 95-105,240,39,98,.398,37,69,.536,2,29,.069,15,18,.833,95,37,75,.493,23,38,.605,14,37,.378,17,23,.739,105
2295,HOU,2024-02-27,95,@,OKC,L 95-112,240,37,95,.389,28,56,.500,9,39,.231,12,18,.667,95,44,93,.473,34,66,.515,10,27,.370,14,18,.778,112
2296,MEM,2024-02-23,95,,LAC,L 95-101,240,38,91,.418,30,56,.536,8,35,.229,11,16,.688,95,37,84,.440,25,52,.481,12,32,.375,15,17,.882,101
2297,NOP,2024-02-23,95,,MIA,L 95-106,240,39,104,.375,32,72,.444,7,32,.219,10,13,.769,95,38,82,.463,25,53,.472,13,29,.448,17,25,.680,106
2298,DEN,2024-02-12,95,@,MIL,L 95-112,240,36,94,.383,25,54,.463,11,40,.275,12,17,.706,95,42,84,.500,26,50,.520,16,34,.471,12,18,.667,112
2299,TOR,2024-02-10,95,,CLE,L 95-119,240,35,87,.402,26,56,.464,9,31,.290,16,23,.696,95,48,92,.522,34,51,.667,14,41,.341,9,13,.692,119
2300,BRK,2024-02-08,95,,CLE,L 95-118,240,37,93,.398,27,68,.397,10,25,.400,11,14,.786,95,43,80,.538,28,43,.651,15,37,.405,17,17,1.000,118
2301,ORL,2024-02-06,95,@,MIA,L 95-121,240,35,80,.438,25,45,.556,10,35,.286,15,21,.714,95,47,87,.540,34,51,.667,13,36,.361,14,18,.778,121
2302,MIA,2024-02-04,95,,LAC,L 95-103,240,38,91,.418,30,61,.492,8,30,.267,11,12,.917,95,34,77,.442,18,38,.474,16,39,.410,19,22,.864,103
2303,ATL,2024-01-20,95,,CLE,L 95-116,240,37,93,.398,26,55,.473,11,38,.289,10,15,.667,95,43,85,.506,27,42,.643,16,43,.372,14,16,.875,116
2304,MIL,2024-01-17,95,@,CLE,L 95-135,240,38,95,.400,26,53,.491,12,42,.286,7,10,.700,95,55,93,.591,43,65,.662,12,28,.429,13,19,.684,135
2305,BRK,2024-01-15,95,,MIA,L 95-96 (OT),265,34,99,.343,22,44,.500,12,55,.218,15,16,.938,95,33,87,.379,25,56,.446,8,31,.258,22,25,.880,96
2306,NOP,2024-01-05,95,,LAC,L 95-111,240,33,92,.359,21,63,.333,12,29,.414,17,23,.739,95,40,82,.488,25,46,.543,15,36,.417,16,20,.800,111
2307,HOU,2024-01-05,95,,MIN,L 95-122,240,36,90,.400,24,58,.414,12,32,.375,11,15,.733,95,46,88,.523,32,55,.582,14,33,.424,16,20,.800,122
2308,CHO,2023-12-23,95,,DEN,L 95-102,240,34,88,.386,26,60,.433,8,28,.286,19,23,.826,95,39,90,.433,27,60,.450,12,30,.400,12,14,.857,102
2309,CHI,2023-12-23,95,,CLE,L 95-109,240,35,80,.438,27,45,.600,8,35,.229,17,19,.895,95,39,88,.443,27,43,.628,12,45,.267,19,26,.731,109
2310,SAS,2023-12-21,95,@,CHI,L 95-114,240,37,81,.457,27,51,.529,10,30,.333,11,16,.688,95,49,90,.544,42,62,.677,7,28,.250,9,11,.818,114
2311,CLE,2023-11-30,95,,POR,L 95-103,240,38,89,.427,31,57,.544,7,32,.219,12,12,1.000,95,39,77,.506,25,42,.595,14,35,.400,11,11,1.000,103
2312,POR,2023-11-17,95,,LAL,L 95-107,240,36,89,.404,26,52,.500,10,37,.270,13,18,.722,95,40,81,.494,28,52,.538,12,29,.414,15,22,.682,107
2313,POR,2023-11-15,95,,CLE,L 95-109,240,34,91,.374,21,53,.396,13,38,.342,14,16,.875,95,42,75,.560,33,45,.733,9,30,.300,16,21,.762,109
2314,UTA,2023-11-04,95,@,MIN,L 95-123,240,35,91,.385,23,48,.479,12,43,.279,13,17,.765,95,45,81,.556,36,57,.632,9,24,.375,24,31,.774,123
2315,CLE,2023-11-01,95,@,NYK,W 95-89,240,32,74,.432,20,42,.476,12,32,.375,19,20,.950,95,32,92,.348,27,62,.435,5,30,.167,20,30,.667,89
2316,OKC,2023-10-29,95,,DEN,L 95-128,240,37,90,.411,31,58,.534,6,32,.188,15,18,.833,95,53,88,.602,42,61,.689,11,27,.407,11,13,.846,128
2317,HOU,2023-10-29,95,,GSW,L 95-106,240,34,90,.378,25,57,.439,9,33,.273,18,19,.947,95,35,81,.432,17,36,.472,18,45,.400,18,23,.783,106
2318,PHO,2023-10-26,95,@,LAL,L 95-100,240,34,81,.420,25,50,.500,9,31,.290,18,23,.783,95,36,84,.429,31,55,.564,5,29,.172,23,29,.793,100
2319,PHI,2024-03-22,94,@,LAL,L 94-101,240,33,96,.344,25,59,.424,8,37,.216,20,24,.833,94,32,73,.438,20,42,.476,12,31,.387,25,33,.758,101
2320,DET,2024-03-18,94,@,BOS,L 94-119,240,36,84,.429,27,55,.491,9,29,.310,13,15,.867,94,43,95,.453,21,46,.457,22,49,.449,11,13,.846,119
2321,MIL,2024-03-12,94,@,SAC,L 94-129,240,30,82,.366,23,43,.535,7,39,.179,27,35,.771,94,49,92,.533,31,52,.596,18,40,.450,13,16,.813,129
2322,MEM,2024-01-29,94,,SAC,L 94-103,240,30,80,.375,17,44,.386,13,36,.361,21,28,.750,94,43,84,.512,32,46,.696,11,38,.289,6,10,.600,103
2323,BRK,2024-01-25,94,,MIN,L 94-96,240,35,77,.455,25,44,.568,10,33,.303,14,16,.875,94,37,75,.493,27,54,.500,10,21,.476,12,16,.750,96
2324,HOU,2024-01-17,94,@,NYK,L 94-109,240,35,84,.417,27,54,.500,8,30,.267,16,19,.842,94,39,87,.448,26,50,.520,13,37,.351,18,22,.818,109
2325,NYK,2024-01-15,94,,ORL,L 94-98,240,33,83,.398,20,43,.465,13,40,.325,15,22,.682,94,38,85,.447,30,56,.536,8,29,.276,14,21,.667,98
2326,MEM,2024-01-13,94,,NYK,L 94-106,240,36,87,.414,27,49,.551,9,38,.237,13,15,.867,94,40,83,.482,27,45,.600,13,38,.342,13,19,.684,106
2327,CLE,2023-12-11,94,@,ORL,L 94-104,240,30,85,.353,21,45,.467,9,40,.225,25,33,.758,94,39,84,.464,32,58,.552,7,26,.269,19,25,.760,104
2328,SAS,2023-12-06,94,@,MIN,L 94-102,240,38,101,.376,30,65,.462,8,36,.222,10,15,.667,94,36,87,.414,24,47,.511,12,40,.300,18,21,.857,102
2329,DAL,2023-12-01,94,,MEM,L 94-108,240,34,92,.370,22,53,.415,12,39,.308,14,21,.667,94,44,90,.489,33,56,.589,11,34,.324,9,11,.818,108
2330,LAL,2023-11-27,94,@,PHI,L 94-138,240,39,83,.470,32,55,.582,7,28,.250,9,13,.692,94,47,93,.505,25,47,.532,22,46,.478,22,26,.846,138
2331,CHI,2023-11-15,94,,ORL,L 94-96,240,33,83,.398,24,50,.480,9,33,.273,19,22,.864,94,32,82,.390,24,54,.444,8,28,.286,24,30,.800,96
2332,WAS,2023-11-12,94,@,BRK,L 94-102,240,33,88,.375,23,47,.489,10,41,.244,18,25,.720,94,37,98,.378,25,49,.510,12,49,.245,16,20,.800,102
2333,TOR,2023-11-11,94,@,BOS,L 94-117,240,35,91,.385,25,54,.463,10,37,.270,14,16,.875,94,47,86,.547,32,42,.762,15,44,.341,8,13,.615,117
2334,LAL,2023-11-08,94,@,HOU,L 94-128,240,36,85,.424,29,60,.483,7,25,.280,15,24,.625,94,51,93,.548,37,60,.617,14,33,.424,12,19,.632,128
2335,MIN,2023-10-25,94,@,TOR,L 94-97,240,34,100,.340,26,69,.377,8,31,.258,18,22,.818,94,36,90,.400,22,55,.400,14,35,.400,11,16,.688,97
2336,ORL,2024-03-27,93,,GSW,L 93-101,240,36,85,.424,26,53,.491,10,32,.313,11,21,.524,93,40,90,.444,30,56,.536,10,34,.294,11,13,.846,101
2337,OKC,2024-03-24,93,@,MIL,L 93-118,240,33,89,.371,23,46,.500,10,43,.233,17,22,.773,93,49,92,.533,38,58,.655,11,34,.324,9,14,.643,118
2338,BRK,2024-03-23,93,@,NYK,L 93-105,240,34,76,.447,22,42,.524,12,34,.353,13,15,.867,93,42,97,.433,27,57,.474,15,40,.375,6,12,.500,105
2339,LAC,2024-03-17,93,,ATL,L 93-110,240,28,74,.378,17,38,.447,11,36,.306,26,29,.897,93,41,84,.488,24,50,.480,17,34,.500,11,12,.917,110
2340,POR,2024-03-14,93,,NYK,L 93-105,240,34,84,.405,23,51,.451,11,33,.333,14,16,.875,93,38,87,.437,32,58,.552,6,29,.207,23,26,.885,105
2341,MEM,2024-03-10,93,@,OKC,L 93-124,240,32,78,.410,21,45,.467,11,33,.333,18,27,.667,93,49,93,.527,28,46,.609,21,47,.447,5,5,1.000,124
2342,CHO,2024-02-25,93,@,POR,W 93-80,240,37,75,.493,30,51,.588,7,24,.292,12,17,.706,93,33,95,.347,30,63,.476,3,32,.094,11,16,.688,80
2343,BRK,2024-02-22,93,@,TOR,L 93-121,240,33,80,.413,22,43,.512,11,37,.297,16,22,.727,93,41,84,.488,27,53,.509,14,31,.452,25,30,.833,121
2344,SAS,2024-02-14,93,@,DAL,L 93-116,240,36,100,.360,26,60,.433,10,40,.250,11,15,.733,93,49,92,.533,38,62,.613,11,30,.367,7,10,.700,116
2345,NOP,2024-02-10,93,@,POR,W 93-84,240,36,76,.474,26,49,.531,10,27,.370,11,16,.688,93,33,76,.434,27,55,.491,6,21,.286,12,17,.706,84
2346,SAC,2024-01-12,93,@,PHI,L 93-112,240,32,95,.337,24,57,.421,8,38,.211,21,26,.808,93,40,93,.430,25,58,.431,15,35,.429,17,18,.944,112
2347,POR,2024-01-12,93,@,MIN,L 93-116,240,30,77,.390,20,49,.408,10,28,.357,23,34,.676,93,44,80,.550,33,49,.673,11,31,.355,17,24,.708,116
2348,CHO,2024-01-01,93,@,DEN,L 93-111,240,36,86,.419,26,60,.433,10,26,.385,11,16,.688,93,41,83,.494,26,45,.578,15,38,.395,14,18,.778,111
2349,DEN,2023-12-29,93,,OKC,L 93-119,240,36,85,.424,26,48,.542,10,37,.270,11,15,.733,93,46,91,.505,34,56,.607,12,35,.343,15,16,.938,119
2350,HOU,2023-12-11,93,,SAS,W 93-82,240,32,93,.344,20,54,.370,12,39,.308,17,20,.850,93,31,87,.356,26,46,.565,5,41,.122,15,22,.682,82
2351,SAC,2023-11-20,93,@,NOP,L 93-129,240,33,87,.379,22,42,.524,11,45,.244,16,24,.667,93,50,92,.543,38,64,.594,12,28,.429,17,21,.810,129
